対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/01/14 00:00:00,東京都,女,50代,,1: 300万円未満,,3泊,富山県以外には宿泊しない,,3泊,,朝食のみ,,朝食のみ,,朝食のみ,,,新幹線,0,0,1,0,0,0,0,"タクシー, 在来線・私鉄・路面電車",1,0,0,0,4,,３回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡、寺社仏閣の観光, 工場の見学・体験, 文化施設の見学・体験（美術館・博物館など）",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）, 富山県観光公式のパンフレット, テレビ番組, 雑誌の特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,"1,000円以上 3,000円未満","宇奈月温泉, 黒部峡谷鉄道, 富山市ガラス美術館, 埋没林博物館",持ち帰り（道の駅・スーパーなど）,駅（売店・自販機など）,"ブリ, 紅ズワイガニ, 甘エビ, ホタルイカ, ゲンゲ, バイガイ, 牡蠣","ゲンゲ, バイガイ",5,4,4,5,5,,,日帰り温泉は良かったので余計に、ホテルに大浴場が無いのが残念,道路に設置されている融雪装置に水を掛けられる。あると思ってないので油断してしまう。,ひまわり食堂の料理全部。魚津の悠のベニズワイ真薯碗、牛カツの野菜ソース,立山連峰が晴れてよく見えたとき,9,来年もまた行きたい,富山には美味しい魚も野菜も果物も酒もある、何処もだいたい美味しいがたまにハズレ店があるようだ。今日行った店は暖房無しで寒かったし、旦那の選んだメニューは美味しかったが私はハズレ。その店の得意料理を下調べしないと。バスや路面電車は徒歩や車と目線が違うので楽しい。特に路面電車は乗る機会があまり無いので良い。路面電車で行ける観光地のまとめパンフが欲しい。,富山市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,京都府,女,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,５回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,食べていない,"ブリ, シロエビ, ホタルイカ",シロエビ,4,4,3,3,4,,,お湯が良かった,電車の本数が少な過ぎる,日本酒,雨晴海岸,7,来年もまた行きたい,移動に時間がかかるのでまあ少し電車やバスの本数が増えると有り難いです,富山市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,長野県,女,30代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,5,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ, 口コミ（同僚・同級生）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"1,000円未満","海王丸パーク, 新湊大橋, 新湊きっときと市場",専門店,食べていない,"紅ズワイガニ, シロエビ",シロエビ,5,4,4,4,4,,,旅館のご飯が美味しかった。 アルペン村のヤギが可愛かった。,温泉が、塩素の香りがした。,白えび,立山連峰を見る、アルペン村のヤギ,8,来年もまた行きたい,,上市町,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,石川県,女,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車,,１０回目以上,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 前にも泊まっている",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,使わない,翌日夜勤なのですぐ帰りまーす,持ち帰り（道の駅・スーパーなど）,食べていない,甘エビ,どれにも感動していない,3,3,3,3,4,,,環境を変えてゆっくりできたらそれでよい,部屋がちょっとせまかったかな。,お寿司。いい店には行ってません,どこにも行ってません,8,機会があれば行きたい,富山はいいとこだなーっていつも思っています。雪降らなければ移住してもいいのに。,高岡市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,愛知県,男,50代,,5: 2000万円以上,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"タクシー, 路線バス",1,1,0,0,4,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 宿泊予約Webサイト, なし",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","50,000円以上 100,000円未満",,,使わない,なし,食べていない,駅（売店・自販機など）,"ブリ, シロエビ, 甘エビ","ブリ, シロエビ",5,5,4,3,5,,,のんびりできました。雪景色が絶景でした！,行きにあいの風とやま鉄道が運休になってしまい、金沢から福岡駅まで行く予定だったのが新幹線で新高岡まで行ってタクシーを使うことになりました。,ぶりしゃぶ、治部煮、日本酒,旅館からの絶景と温泉,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,京都府,男,60代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,６回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, Facebook, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（同僚・同級生）, 富山県観光公式のパンフレット, テレビ番組, 旅行会社のパンフレット, 旅行ガイドブック",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,ある,"青森県, 岩手県, 秋田県, 群馬県, 新潟県, 石川県, 静岡県",,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満",雨晴海岸,専門店,専門店,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ウマヅラハギ, ゲンゲ, バイガイ",ウマヅラハギ,5,5,3,4,5,,,うみあかり　スタッフが親切,敦賀駅乗り換えしんどい,鮨,雨晴,10,来年もまた行きたい,黒部の熊🐻退治,氷見市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,兵庫県,男,50代,,2: 300〜599万円,,4泊以上,富山県以外には宿泊しない,,4泊以上,,食事なし（素泊まり）,,食事なし（素泊まり）,,食事なし（素泊まり）,,食事なし（素泊まり）,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,"地元の美味しいものを食べる, ドライブ・ツーリング, 友人・親戚を訪ねる, 出張など仕事関係",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Instagram, Facebook, YOUTUBE, TikTok, 口コミ（友人・恋人）, 口コミ（家族）",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 宇奈月温泉, 富岩運河環水公園, ほたるいかミュージアム",回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）","ブリ, フクラギ（イナダ、ハマチ）",5,5,4,5,5,,,仕事を絡めて友人知人と交流を深めることができた事と宇奈月温泉へ行けた事。すし玉へ行けた事。,特になし,すし玉,宇奈月温泉,10,来年もまた行きたい,富山の自然と人柄そして宇奈月温泉の雰囲気が好き,富山市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,静岡県,女,60代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,"新幹線, 飛行機",0,0,1,0,1,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,２回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",富山市ガラス美術館,居酒屋・レストラン（地元）,居酒屋・レストラン（地元）,"フクラギ（イナダ、ハマチ）, 甘エビ, ホタルイカ","フクラギ（イナダ、ハマチ）, 甘エビ, ホタルイカ",5,5,5,4,4,,,雪見旅行のはずが雪がなくて残念だった,ない,お寿司,路面電車が充実していた,8,機会があれば行きたい,駅前のライトアップのところに雪があったら冬を楽しめると思う,富山市,,,,,,,,,,,,,,
富山,2026/01/14 00:00:00,愛知県,女,40代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車です,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 宿泊予約Webサイト, ないです",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 富山市ガラス美術館",回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ",ブリ,5,5,4,5,5,,,とても良いお宿で食事も美味しく幸せでした。図書館も雨晴海岸の素晴らしく、必ずまた富山に訪問したいです。,雪道はやはり怖かったです,回転寿司のいか,宿,10,来年もまた行きたい,昔、宇奈月温泉のお宿でいただいたぶり大根が忘れられません。高くてなかなか宿泊できませんが、またあの感動に巡り合いたいです。 春にチューリップも見てみたいです。,氷見市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,富山県,男,50代,,3: 600〜1000万円,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円未満","10,000円以上 20,000円未満",,,"1,000円未満",宇奈月温泉,食べていない,食べていない,ブリ,ブリ,4,4,3,3,4,,,何度も来てる為,食事何処の暖房きいてなく寒かった、,釜飯,日本海,2,富山県在住,特に無し,氷見市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,新潟県,男,70代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト,, 口コミ（家族）, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 海王丸パーク, 新湊大橋, 富山市ガラス美術館, そ",食べていない,持ち帰り（道の駅・スーパーなど）,"ブリ, シロエビ, ホタルイカ","ブリ, シロエビ",4,4,4,4,4,,,飲食も美味しい、観光も感激,特に無し,ブリ,ブリを、食べた,10,来年もまた行きたい,キトキトの魚が良い,氷見市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,富山県,女,60代,,1: 300万円未満,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,"自家用車, 旅行会社ツアーバス",0,0,0,0,2,,２回目,,,"文化施設の見学・体験（美術館・博物館など）, 自己成長のために、新しいこと・初めてのことを体験する",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SNS広告, 口コミ（同僚・同級生）, 観光展・物産展, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ない,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","海王丸パーク, 庄川峡遊覧船, 新湊大橋, 新湊きっときと市場",食べていない,食べていない,紅ズワイガニ,甘エビ,4,3,3,4,4,,,近くて知らない場所の発見,交通網,甘エビ,庄川遊覧,8,機会があれば行きたい,ガラス、陶芸体験,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,富山県,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,４回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,食べていない,"フクラギ（イナダ、ハマチ）, バイガイ",バイガイ,4,4,3,3,4,,,宿の食事が美味しかった,なし,アワビの躍り焼き,なし,7,富山県在住,,高岡市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,埼玉県,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,３回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満",富山大和,専門店,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ","ブリ, シロエビ",4,4,4,4,4,,,おいしい、くつろげた,バスが1時間に1本しかない,ぶり。,宿から見た海の景色,5,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,神奈川県,男,60代,,3: 600〜1000万円,,2泊,石川県,,1泊,,食事なし（素泊まり）,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,3,,４回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",富山県美術館,専門店,食べていない,甘エビ,甘エビ,5,5,4,4,5,,,食べ物の美味しさ,なし,鮨,,8,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,神奈川県,女,60代,,1: 300万円未満,,2泊,石川県,,富山県内には宿泊しない,,,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,３回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 観光展・物産展",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ない,,,"40,000円以上 50,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",,,"10,000円以上 20,000円未満",海王丸パーク,専門店,食べていない,"紅ズワイガニ, 甘エビ",甘エビ,5,3,3,5,5,,,お寿司が美味しすぎる,交通手段がわかりにくい,富山のマグロのかまの炙り寿司,病気のお父さんと一緒にこれたこと,10,来年もまた行きたい,病人(歩きにくい人)にも優しく回れる手段を考えてほしい。,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,富山県,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 新聞特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,使わない,砺波チューリップ公園,食べていない,食べていない,紅ズワイガニ,紅ズワイガニ,5,5,3,3,5,,,宿でのアルコール類がウェルカムドリンク、夕食時ずっと飲み放題がよかった,,リンゴジュース,おかくらでの工場見学、色彩館,10,富山県在住,,砺波市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,愛知県,男,40代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Instagram, 宿泊施設のウェブサイト, テレビ番組",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ある,石川県,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","富山城, ほたるいかミュージアム",専門店,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ","ブリ, 紅ズワイガニ, シロエビ, ホタルイカ, ウマヅラハギ",5,5,4,5,5,,,ビジネスの一泊出張でしか来ませんが、いつか機会があれば家族全員で富山県内の観光を思う存分楽しんでみたいですね。 一人で行ってしまうと感動が薄れてしまうので場所の確認しかしていません。,道の駅みたいな海産物が豊富で格安な海の駅的な店舗を富山中央市場にできてくれると車で行きやすいし、帰りやすいと思います。,海産物全般、炊き立てご飯と味噌汁,富山市内ならどこでも,10,機会があれば行きたい,ここに行けば富山県のすべてが詰まってるみたいな商業施設が複数あると集客も分散し行きやすいかも知れない。 路面電車は今の時代、ものすごい珍しいと思うので、もっともっともっとアピールした方がいいのでは？,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,京都府,男,70代,,1: 300万円未満,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,５回目,,,冠婚葬祭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満",大和などショッピング,居酒屋・レストラン（地元）,居酒屋・レストラン（地元）,"ブリ, 甘エビ, ホタルイカ",ブリ,4,4,4,4,4,,,レベルが高い,特にない,握り寿司,景色の良さ,9,機会があれば行きたい,食事の手軽さ,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,埼玉県,男,70代,,2: 300〜599万円,,2泊,福井県,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"メルマガ（民間企業）, 宿泊予約Webサイト, 特に無し",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ある,北海道,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,使わない,ツアー会社任せ,食べていない,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ","ブリ, シロエビ",4,3,3,4,4,,,概ね期待通りだった,,米の美味しさ,,7,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,兵庫県,男,70代,,2: 300〜599万円,,2泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,使用していません。,,１回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, まちあるき、都市散策各種体験（手作り、果物狩りなど）",1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 旅行会社のパンフレット",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 新湊きっときと市場, 高岡大仏",回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ",ブリ,5,3,3,4,4,,,平日で雪と言う天候の悪さなのかあまり人がいなかったのでのんびり出来ました。,特にありません。,ぶり大根,雨晴海岸から見た立山連峰,8,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/01/15 00:00:00,愛知県,男,50代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,"タクシー, レンタサイクル",1,0,0,1,4,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊施設のウェブサイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,使わない,富山城,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,フクラギ（イナダ、ハマチ）,フクラギ（イナダ、ハマチ）,4,4,4,4,4,,,,,,,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/16 00:00:00,埼玉県,男,60代,,1: 300万円未満,,1泊,新潟県,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,3,,１回目,,,"宿でのんびり過ごす, 健康を増進する",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Facebook, 富山県観光公式のパンフレット",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ある,"北海道, 大阪府, 福岡県, 鹿児島県",,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","黒部ダム, 称名滝, 新湊大橋",居酒屋・レストラン（地元）,駅（売店・自販機など）,食べていない,食べていない,3,3,3,3,3,,,,交通手段,水が美味しい。,特になし,6,どちらともいえない,交通手段がいまいち,富山市,,,,,,,,,,,,,,
富山,2026/01/16 00:00:00,北海道,男,50代,,6: 無回答,,2泊,石川県,,1泊,,食事なし（素泊まり）,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,4,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Facebook, 口コミ（友人・恋人）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,使わない,"海王丸パーク, 富山城",居酒屋・レストラン（地元）,食べていない,"シロエビ, バイガイ","ブリ, バイガイ",4,4,4,4,4,,,食事が美味しい,特になし,ブリ,特になし,10,機会があれば行きたい,交通がわかりにくい,富山市,,,,,,,,,,,,,,
