対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
福井,2026/01/03 22:20:13,福井県,男,40代,,600万円以上 700万円未満,自分ひとり,4泊以上,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,地元の美味しいものを食べる買い物、アウトレット,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"20,000円以上 30,000円未満",,"20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,福井駅前 エリア,,福井県立恐竜博物館,,スキージャム勝山,,000000,福井駅前 エリア,1983,43,,1月,01.福井駅前 エリア,,
福井,2026/01/03 21:33:32,大阪府,女,50代,,400万円以上 500万円未満,自分ひとり,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,自家用車,0,0,0,0,4,,,11回目以上,11回目以上,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,使わない,,"3,000円以上 5,000円未満","40,000円以上 50,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,福井駅前 エリア,,福井駅,,選択なし/該当施設なし,,000000,福井駅前 エリア,1974,52,,1月,01.福井駅前 エリア,,
福井,2026/01/03 21:27:50,静岡県,女,40代,,500万円以上 600万円未満,友人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,旅行会社ツアーバス,0,0,0,0,5,,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,使わない,,使わない,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,5,,,,,,5,機会があれば行きたい,,小浜 エリア（宿泊施設）,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,小浜 エリア（宿泊施設）,1986,40,,1月,69.小浜 エリア（宿泊施設）,(株)まちづくり小浜,
福井,2026/01/03 20:19:53,兵庫県,男,60代,,"1,500万円以上",その他家族,1泊,石川県金沢市,,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,タクシー,1,0,0,0,5,お話上手な親切な運転手さんでした,,6～10回目,6～10回目,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人タクシードライバーや地元の人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,"100,000円以上",,"50,000円以上 100,000円未満",,"10,000円以上 20,000円未満","100,000円以上",,,,,,,,,,5,1,,,,,,6,,,福井駅前 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,福井駅前 エリア,1963,63,,1月,01.福井駅前 エリア,,
福井,2026/01/03 17:48:38,埼玉県,女,40代,,200万円以上 300万円未満,その他家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,新幹線在来線,0,0,1,1,0,0,0,在来線徒歩,0,0,1,0,4,不便を感じなかった。新しい施設が多く、綺麗で清潔感があった。,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる名所、旧跡の観光,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリInstagram,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"30,000円以上 40,000円未満",,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,,,,,,,,5,5,,綺麗でコンパクト,,,,9,また行きたい（1年以内）,,福井駅前 エリア（宿泊施設）,,東尋坊,,福井県立恐竜博物館,,000000,福井駅前 エリア（宿泊施設）,1978,48,,1月,02.福井駅前 エリア（宿泊施設）,,埼玉県では、できない経験ができる。例えば、おいしいかにを食べる。東尋坊で、ドキドキする。おいしい海鮮食べる。
福井,2026/01/03 17:38:58,埼玉県,男,40代,,"1,500万円以上",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,タクシー旅行会社ツアーバス,1,0,0,0,4,,,11回目以上,11回目以上,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"50,000円以上 100,000円未満",,使わない,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,福井駅前 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,かつやま恐竜の森 エリア,1983,43,,1月,01.福井駅前 エリア,,
福井,2026/01/03 17:36:40,埼玉県,女,40代,,"1,500万円以上",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,自家用車タクシー,1,0,0,0,3,,,11回目以上,11回目以上,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"20,000円以上 30,000円未満",,使わない,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,3,4,,,,,,8,また行きたい（1年以内）,,福井駅前 エリア,,福井県立恐竜博物館,,選択なし/該当施設なし,,000000,福井駅前 エリア,1984,42,,1月,01.福井駅前 エリア,,
福井,2026/01/03 17:36:11,埼玉県,男,40代,,"1,500万円以上",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,旅行会社ツアーバス,0,0,0,0,4,,,2～5回目,2～5回目,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"50,000円以上 100,000円未満",,使わない,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,かつやま恐竜の森 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,かつやま恐竜の森 エリア,1983,43,,1月,25.かつやま恐竜の森 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 17:02:39,東京都,女,40代,,"1,500万円以上",小学生以下連れの家族,4泊以上,京都府,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べるスキー・スノボ、マリンスポーツその他,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,インターネット・アプリ友人・知人観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,"40,000円以上 50,000円未満",,"50,000円以上 100,000円未満",,"50,000円以上 100,000円未満","50,000円以上 100,000円未満",,,,,,,,,,4,4,,,,,,9,また行きたい（1年以内）,,スキージャム勝山 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,三国湊 エリア,1979,47,,1月,27.スキージャム勝山 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 16:57:11,大阪府,女,30代,,"1,200万円以上 1,500万円未満",夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,在来線徒歩,0,0,1,0,,,,初めて,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,使わない,"10,000円以上 20,000円未満",,,,,,,,,,3,3,,,,,,3,機会があれば行きたい,,道の駅「禅の里」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,大本山 永平寺 エリア,1996,30,,1月,35.道の駅「禅の里」 エリア,,
福井,2026/01/03 16:37:52,福井県,女,60代,,700万円以上 800万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,5,,,6～10回目,6～10回目,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"1,000円未満",,使わない,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,,,,,10,,,かつやま恐竜の森 エリア,,越前大仏,,選択なし/該当施設なし,,000000,web,1965,61,,1月,25.かつやま恐竜の森 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 15:41:02,大阪府,女,50代,,400万円以上 500万円未満,自分ひとり,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,新幹線在来線,0,0,1,1,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,使わない,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,大本山 永平寺 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,大本山 永平寺 エリア,1975,51,,1月,34.大本山 永平寺 エリア,,
福井,2026/01/03 15:31:46,京都府,女,20代,,分からない/無回答,恋人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,4,きままに行動できたから,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブックインターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満","50,000円以上 100,000円未満",,,,,,,,,,4,4,,ティシャツ屋さんが特に面白かった！,,,,7,機会があれば行きたい,,東尋坊 エリア,,大本山永平寺,,丸岡城,,000000,東尋坊 エリア,2004,22,,1月,10.東尋坊 エリア,(一社)DMOさかい観光局,東尋坊の絶景です！
福井,2026/01/03 15:23:07,愛知県,男,50代,,700万円以上 800万円未満,その他家族,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,地元の美味しいものを食べる買い物、アウトレット,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,使わない,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,日本海さかな街 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1969,57,,1月,61.日本海さかな街 エリア,,
福井,2026/01/03 15:19:38,愛知県,男,20代,,800万円以上 900万円未満,親,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,6～10回目,6～10回目,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,"5,000円以上 10,000円未満",,使わない,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,日本海さかな街 エリア,,福井県立恐竜博物館,,選択なし/該当施設なし,,000000,web,1997,29,,1月,61.日本海さかな街 エリア,,
福井,2026/01/03 15:09:11,愛知県,女,10代,,100万円未満,その他家族,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,使わない,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,,,,,10,,,道の駅「禅の里」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,大本山 永平寺 エリア,2008,18,,1月,35.道の駅「禅の里」 エリア,,
福井,2026/01/03 15:06:46,愛知県,女,40代,,分からない/無回答,中学生以上連れの家族,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,5,また行きたい（1年以内）,,道の駅「禅の里」 エリア,,大本山永平寺,,選択なし/該当施設なし,,000000,道の駅「禅の里」 エリア,1979,47,,1月,35.道の駅「禅の里」 エリア,,
福井,2026/01/03 14:52:41,愛知県,女,40代,,700万円以上 800万円未満,小学生以下連れの家族,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,2～5回目,2～5回目,スキー・スノボ、マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,使わない,"5,000円以上 10,000円未満",,,,,,,,,,4,3,,,,,,8,また行きたい（1年以内）,,JR九頭竜湖駅 エリア,,越前大仏,,選択なし/該当施設なし,,000000,web,1982,44,,1月,23.JR九頭竜湖駅 エリア,,
福井,2026/01/03 14:45:39,三重県,女,60代,,100万円未満,友人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,美味しいサバが食べれた,,11回目以上,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,トイレも綺麗,,,,10,また行きたい（1年以内）,,日本海さかな街 エリア,,選択なし/該当施設なし,雪が降ってきたので、帰ります,選択なし/該当施設なし,,000000,web,1965,61,,1月,61.日本海さかな街 エリア,,サバが、美味しい
福井,2026/01/03 14:31:34,東京都,男,30代,,"1,000万円以上 1,200万円未満",自分ひとり,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"30,000円以上 40,000円未満",,使わない,,"1,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,一乗谷朝倉氏遺跡 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1994,32,,1月,06.一乗谷朝倉氏遺跡 エリア,,新しい施設が出来たので、観光に来たときは寄るといいと思った。県外ナンバーの車が多かったので、高速で帰る前に寄ってる人が多いのかと感じた。そういう層をターゲットに何かできると良いのかもと思った。
福井,2026/01/03 14:22:46,福井県,女,60代,,600万円以上 700万円未満,恋人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,11回目以上,11回目以上,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,インターネット・アプリ友人・知人,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"1,000円未満",,使わない,,"1,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,8,福井県在住,,三国湊 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1965,61,,1月,09.三国湊 エリア,(一社)DMOさかい観光局,
福井,2026/01/03 14:03:51,京都府,女,60代,,100万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,近くまで行けて駐車出来るから,,2～5回目,2～5回目,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"1,000円以上 3,000円未満",,使わない,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,3,,,,,,5,また行きたい（1年以内）,,道の駅「シーサイド高浜」 エリア,,中山寺,,選択なし/該当施設なし,,000000,web,1965,61,,1月,88.道の駅「シーサイド高浜」 エリア,,
福井,2026/01/03 13:54:49,愛知県,女,40代,,700万円以上 800万円未満,小学生以下連れの家族,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,2～5回目,2～5回目,スキー・スノボ、マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,道の駅「越前おおの荒島の郷」 エリア,,越前大仏,,選択なし/該当施設なし,,000000,web,1982,44,,1月,22.道の駅「越前おおの荒島の郷」 エリア,,
福井,2026/01/03 13:37:22,福井県,女,60代,,300万円以上 400万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,6～10回目,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"1,000円未満",,"1,000円以上 3,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,6,,,道の駅「パークイン丹生ヶ丘」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1965,61,,1月,50.道の駅「パークイン丹生ヶ丘」 エリア,一般社団法人 越前町観光連盟（DMO ECHIZEN）,
福井,2026/01/03 13:35:33,愛知県,女,40代,,300万円以上 400万円未満,小学生以下連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TV・ラジオ番組やCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,使わない,"10,000円以上 20,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,かつやま恐竜の森 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,かつやま恐竜の森 エリア,1983,43,,1月,25.かつやま恐竜の森 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 13:28:02,福井県,女,40代,,分からない/無回答,自分ひとり,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,2,,,2～5回目,2～5回目,名所、旧跡の観光まちあるき、都市散策,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"1,000円未満",,"1,000円以上 3,000円未満",,使わない,"1,000円以上 3,000円未満",,,,,,,,,,3,3,,,,,,5,福井県在住,,はたや記念館 ゆめおーれ勝山 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1983,43,,1月,30.はたや記念館 ゆめおーれ勝山 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 13:27:33,愛知県,女,40代,,700万円以上 800万円未満,小学生以下連れの家族,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,スキー・スノボ、マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,インターネット・アプリInstagram友人・知人,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,9,また行きたい（1年以内）,,道の駅「恐竜渓谷かつやま」 エリア,,福井県立恐竜博物館,,福井和泉スキー場,,000000,web,1982,44,,1月,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市観光まちづくり(株),
福井,2026/01/03 13:26:16,福井県,女,30代,,分からない/無回答,小学生以下連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,6～10回目,6～10回目,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram友人・知人,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"1,000円以上 3,000円未満",,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,,,,,10,福井県在住,,道の駅「禅の里」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「禅の里」 エリア,1994,32,,1月,35.道の駅「禅の里」 エリア,,
福井,2026/01/03 13:23:03,福井県,男,50代,,400万円以上 500万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車新幹線,1,0,1,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Facebook友人・知人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"1,000円未満",,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,5,5,,,,,,10,,,道の駅「禅の里」 エリア,,越前大仏,,選択なし/該当施設なし,,000000,道の駅「禅の里」 エリア,1972,54,,1月,35.道の駅「禅の里」 エリア,,
福井,2026/01/03 13:04:59,埼玉県,男,40代,,100万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,4,,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"20,000円以上 30,000円未満",,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,,,,,,,,4,4,,まだきたばかりだからわからない,,,,10,機会があれば行きたい,,日本海さかな街 エリア,,氣比神宮,琵琶湖,選択なし/該当施設なし,,000000,web,1980,46,,1月,61.日本海さかな街 エリア,,蟹がおいしい
